96,0
961,0
962,0
968,0
969,0
97,0
971,0
973,0
975,0
976,0
977,0
978,0
979,0
983,0
984,0
985,0
986,0
99,0
990,0
991,0
993,0
994,0
995,0
996,0
997,0
999,0
10,1
100,1
1005,1
101,1
1019,1
1021,1
1024,1
1026,1
1028,1
103,1
1036,1
106,1
1063,1
1069,1
107,1
1078,1
1079,1
108,1
1083,1
109,1
1099,1
110,1
111,1
112,1
1122,1
1126,1
113,1
1131,1
118,1
119,1
121,1
122,1
123,1
124,1
126,1
132,1
134,1
136,1
138,1
139,1
143,1
146,1
147,1
148,1
151,1
155,1
157,1
158,1
159,1
16,1
160,1
161,1
162,1
164,1
165,1
167,1
168,1
170,1
171,1
172,1
173,1
175,1
177,1
179,1
18,1
181,1
184,1
185,1
187,1
188,1
189,1
19,1
191,1
197,1
198,1
200,1
202,1
204,1
207,1
208,1
209,1
21,1
210,1
212,1
221,1
222,1
224,1
228,1
230,1
232,1
237,1
238,1
240,1
244,1
245,1
246,1
248,1
249,1
252,1
253,1
254,1
256,1
257,1
26,1
260,1
263,1
265,1
266,1
267,1
269,1
27,1
273,1
274,1
278,1
280,1
283,1
285,1
288,1
289,1
29,1
290,1
291,1
292,1
293,1
294,1
295,1
296,1
299,1
3,1
30,1
300,1
302,1
303,1
304,1
31,1
310,1
311,1
315,1
316,1
32,1
320,1
322,1
323,1
325,1
326,1
329,1
33,1
330,1
334,1
335,1
336,1
337,1
34,1
341,1
342,1
344,1
345,1
346,1
348,1
349,1
350,1
351,1
354,1
358,1
360,1
361,1
365,1
366,1
368,1
369,1
370,1
373,1
375,1
376,1
377,1
38,1
382,1
384,1
387,1
388,1
39,1
392,1
393,1
395,1
399,1
403,1
406,1
407,1
408,1
41,1
411,1
415,1
419,1
42,1
421,1
422,1
423,1
424,1
426,1
427,1
43,1
431,1
432,1
433,1
435,1
439,1
44,1
440,1
444,1
445,1
449,1
45,1
450,1
452,1
455,1
457,1
459,1
461,1
462,1
463,1
467,1
469,1
472,1
473,1
477,1
478,1
479,1
480,1
483,1
485,1
486,1
49,1
491,1
492,1
494,1
495,1
497,1
498,1
502,1
503,1
504,1
505,1
508,1
509,1
51,1
510,1
514,1
516,1
517,1
519,1
521,1
522,1
523,1
524,1
526,1
528,1
531,1
533,1
535,1
539,1
54,1
540,1
541,1
542,1
543,1
545,1
547,1
550,1
551,1
552,1
553,1
56,1
560,1
565,1
568,1
569,1
57,1
572,1
573,1
574,1
582,1
583,1
585,1
586,1
588,1
590,1
591,1
595,1
598,1
599,1
6,1
60,1
603,1
604,1
605,1
606,1
607,1
608,1
61,1
611,1
613,1
615,1
617,1
622,1
625,1
626,1
628,1
629,1
63,1
630,1
631,1
633,1
635,1
637,1
640,1
642,1
643,1
647,1
65,1
651,1
652,1
653,1
654,1
658,1
66,1
660,1
661,1
662,1
665,1
668,1
673,1
674,1
677,1
678,1
679,1
68,1
683,1
684,1
689,1
69,1
690,1
691,1
696,1
697,1
700,1
703,1
704,1
705,1
706,1
712,1
716,1
717,1
718,1
72,1
720,1
721,1
722,1
723,1
725,1
726,1
728,1
73,1
730,1
731,1
737,1
738,1
74,1
743,1
746,1
75,1
750,1
751,1
754,1
755,1
756,1
760,1
762,1
766,1
767,1
77,1
770,1
773,1
774,1
775,1
777,1
778,1
78,1
780,1
782,1
783,1
787,1
789,1
79,1
790,1
792,1
795,1
796,1
797,1
798,1
799,1
8,1
803,1
805,1
806,1
807,1
808,1
809,1
813,1
819,1
820,1
824,1
825,1
827,1
830,1
832,1
834,1
84,1
841,1
844,1
847,1
848,1
85,1
853,1
855,1
856,1
858,1
859,1
866,1
868,1
87,1
872,1
877,1
88,1
883,1
887,1
889,1
896,1
899,1
902,1
904,1
905,1
907,1
910,1
915,1
92,1
922,1
923,1
924,1
927,1
930,1
932,1
933,1
94,1
945,1
947,1
949,1
950,1
963,1
970,1
972,1
98,1
982,1
1001,2
1002,2
1004,2
1010,2
1014,2
1015,2
1018,2
1020,2
1030,2
1038,2
1039,2
104,2
1041,2
1043,2
1047,2
1049,2
105,2
1050,2
1052,2
1053,2
1055,2
1056,2
1059,2
1064,2
1065,2
1066,2
1067,2
1070,2
1071,2
1074,2
1075,2
1076,2
1077,2
1080,2
1084,2
1085,2
1087,2
1088,2
1092,2
1093,2
1094,2
1095,2
1096,2
1097,2
1098,2
1102,2
1103,2
1106,2
1107,2
1109,2
1110,2
1111,2
1112,2
1116,2
1117,2
1118,2
1119,2
1120,2
1121,2
1124,2
1128,2
1130,2
1132,2
1134,2
1137,2
1139,2
1140,2
1141,2
1142,2
1143,2
1145,2
1146,2
1151,2
1152,2
1154,2
1155,2
1156,2
1157,2
1159,2
1162,2
131,2
145,2
211,2
268,2
282,2
305,2
340,2
359,2
381,2
404,2
410,2
413,2
417,2
437,2
447,2
466,2
529,2
538,2
549,2
555,2
557,2
577,2
584,2
620,2
636,2
644,2
657,2
671,2
682,2
692,2
734,2
753,2
804,2
814,2
857,2
867,2
873,2
898,2
911,2
928,2
942,2
944,2
953,2
955,2
956,2
960,2
964,2
965,2
967,2
974,2
980,2
981,2
987,2
988,2
992,2
998,2
1017,3
1115,3
1149,3
1158,3
914,3
893,4
894,4
